District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
RAICHUR,2013,Kharif,55755.0,165126.0,28.2523915013,6.6519480036,74.3432653924,30.4534332095,23.6712374134,28.7586890436,11.6050739358,0.0,cotton(lint)
SHIMOGA,2013,Kharif,738.0,1905.0,31.8954749575,7.2144467477,62.3891463354,27.597252214,18.780534623,27.5748597102,12.3160679738,0.0,cotton(lint)
TUMKUR,2013,Kharif,753.0,1675.0,30.9185134164,6.1152887017,80.3734629936,30.4511315069,16.7625972172,32.635698669,12.6379639872,0.0,cotton(lint)
UTTAR KANNAD,2013,Kharif,1351.0,2763.0,34.5833077808,6.2276406254,64.5896392646,27.0615309271,22.9317853826,31.6698625897,10.1137536355,0.0,cotton(lint)
YADGIR,2013,Kharif,80504.0,381928.0,25.033161936,7.7221900301,92.0016135893,26.5314561567,18.8741881175,29.2062633719,10.1815122773,0.0,cotton(lint)
BAGALKOT,2013,Kharif,555.0,207.0,23.5394964131,6.2107381453,77.8821715226,24.5897537083,30.414070354,20.5279858953,5.548162975,0.0,cowpea(lobia)
BANGALORE RURAL,2013,Kharif,920.0,404.0,23.9665686987,5.6394559523,99.5287112382,26.5475911708,31.3018623958,20.1837843779,8.859321112,0.0,cowpea(lobia)
BELGAUM,2013,Kharif,1715.0,365.0,34.666195206,5.9717827279,87.1479275207,23.6735850768,32.3925820991,20.8819594041,8.6003046395,0.0,cowpea(lobia)
BELLARY,2013,Kharif,226.0,84.0,23.3668019669,5.6389193154,95.1408421604,26.3642786598,32.6808784374,22.6144795452,9.8617336952,0.0,cowpea(lobia)
BENGALURU URBAN,2013,Kharif,269.0,100.0,22.912263456,6.3444822815,95.4067200169,25.6233993703,33.2829536298,24.8418900491,10.1768316085,0.0,cowpea(lobia)
BIDAR,2013,Kharif,204.0,76.0,23.8989762167,5.8149663906,77.9500656324,25.9775675218,31.9771050812,22.2697193859,7.9448628334,0.0,cowpea(lobia)
BIJAPUR,2013,Kharif,249.0,58.0,27.4188231552,5.6151846828,99.2961056453,27.8902820761,32.5582211461,19.1671177057,8.5425715238,0.0,cowpea(lobia)
CHAMARAJANAGAR,2013,Kharif,2862.0,1063.0,28.1575173241,5.6862568593,81.8993862287,25.7594627312,33.9002618305,20.1815292506,6.7213463867,0.0,cowpea(lobia)
CHIKBALLAPUR,2013,Kharif,1349.0,338.0,27.7927402222,6.1138216893,92.3305690238,22.331668996,33.8853524011,19.0983228649,6.2887203542,0.0,cowpea(lobia)
CHIKMAGALUR,2013,Kharif,285.0,87.0,33.7800110147,5.5193656509,105.980305974,23.2377533992,32.5688463754,23.7784003404,5.0604133164,0.0,cowpea(lobia)
CHITRADURGA,2013,Kharif,743.0,267.0,32.7312040564,5.8117170871,81.9873312286,25.0987641738,34.4254413186,24.2567944462,9.704201644,0.0,cowpea(lobia)
DAVANGERE,2013,Kharif,363.0,136.0,26.6995483497,5.5887463603,77.2890709656,26.69619883,32.7670040133,20.2393140449,4.8481530532,0.0,cowpea(lobia)
DHARWAD,2013,Kharif,752.0,480.0,22.0097662897,5.7632380538,101.9087217608,22.7563834182,31.8963402228,24.2117150464,6.7928397258,0.0,cowpea(lobia)
GADAG,2013,Kharif,425.0,127.0,32.2414153584,6.2264722562,89.2729971784,26.89697837,33.8804665227,23.0870230629,7.4344973062,0.0,cowpea(lobia)
GULBARGA,2013,Kharif,327.0,107.0,33.3163466517,5.7602579796,84.3132647619,27.7260399978,31.4021831699,20.5942149628,5.661117306,0.0,cowpea(lobia)
HASSAN,2013,Kharif,13954.0,1829.0,33.3395551549,6.3093378638,76.6398601156,25.4105658341,34.3456386125,21.626219192,9.176009158,0.0,cowpea(lobia)
HAVERI,2013,Kharif,241.0,90.0,31.9312325758,5.8746950513,103.4871081586,22.1295061981,34.1870802592,21.5165569451,5.8698034503,0.0,cowpea(lobia)
KODAGU,2013,Kharif,10.0,4.0,27.3453399884,5.9987288778,97.8245605442,23.4412836148,33.1207512686,19.2050018354,8.7495219159,0.0,cowpea(lobia)
KOLAR,2013,Kharif,1255.0,941.0,22.3042381852,5.9422460993,80.2489739411,26.8332652074,33.040426649,20.8262134982,9.1720888516,0.0,cowpea(lobia)
KOPPAL,2013,Kharif,1044.0,494.0,28.7351601678,6.1988662276,101.7137767539,26.6453990439,33.9962533854,23.6020117595,8.8510707808,0.0,cowpea(lobia)
MANDYA,2013,Kharif,5081.0,2824.0,23.7826238484,6.3089661716,79.2501175953,27.3656667581,32.3501562318,21.4673485354,9.048646198,0.0,cowpea(lobia)
MYSORE,2013,Kharif,25712.0,11578.0,23.4613244023,5.5017946246,80.991515844,27.9776086677,34.5382501247,19.5026380174,7.1007096092,0.0,cowpea(lobia)
RAICHUR,2013,Kharif,196.0,73.0,28.3077160053,5.5323480054,86.8991059518,23.559977976,34.0345245682,20.3580988733,6.2483092795,0.0,cowpea(lobia)
RAMANAGARA,2013,Kharif,1327.0,495.0,23.7497904422,6.0635520362,109.1239769658,27.7389334148,30.06541383,21.1691503822,9.000981973,0.0,cowpea(lobia)
SHIMOGA,2013,Kharif,34.0,13.0,30.4906653562,5.5473879643,80.4091503658,24.7890987653,33.2725379476,20.9435480722,6.068047376,0.0,cowpea(lobia)
TUMKUR,2013,Kharif,3558.0,1531.0,27.3557046152,6.2143197058,76.7589347004,22.3512359302,30.6508297798,23.4371773368,5.0126558356,0.0,cowpea(lobia)
YADGIR,2013,Kharif,48.0,18.0,27.7965753473,5.7561594009,77.2208645716,26.1717240741,32.6326006839,20.108744724,5.7028660273,0.0,cowpea(lobia)
BAGALKOT,2013,Rabi,74086.0,58135.0,29.0375631078,5.9091684609,76.003622505,26.1418043565,30.1067727089,50.6318256723,18.6632460999,0.0,gram
BANGALORE RURAL,2013,Rabi,229.0,173.0,28.5603929734,6.5992416667,63.4973653832,25.0360329209,31.1143657103,46.7760295692,20.3347484247,0.0,gram
BELGAUM,2013,Rabi,64072.0,31773.0,27.7000124268,6.9307214652,75.3586077068,24.3860646952,31.3066546529,51.2077350973,20.2899818421,0.0,gram
BELLARY,2013,Rabi,53823.0,46223.0,29.6865168322,6.4013829412,65.7987663488,27.7701896115,31.3102201843,50.4666358653,18.2067974448,0.0,gram
BENGALURU URBAN,2013,Rabi,2.0,2.0,25.1768669258,6.2847452516,79.9160932957,26.2764642617,30.0703672518,48.4385635738,20.9436408278,0.0,gram
BIDAR,2013,Rabi,50943.0,39733.0,29.0229465284,5.8391829371,70.1723239712,24.7747664801,30.810436713,52.8326967553,19.9147348859,0.0,gram
BIJAPUR,2013,Rabi,154574.0,104701.0,25.5260848721,6.8821126584,82.4152148878,25.1590498164,31.7004635701,53.0076019311,18.5559633922,0.0,gram
CHAMARAJANAGAR,2013,Rabi,3426.0,1911.0,24.0718933431,6.5454698632,79.8050616531,27.3113362213,31.2124659691,49.5361961221,20.0279949466,0.0,gram
CHIKBALLAPUR,2013,Rabi,210.0,159.0,26.9689525564,5.5806487349,63.906793506,24.5892738552,30.069110783,46.1765905408,20.1327845497,0.0,gram
CHIKMAGALUR,2013,Rabi,8275.0,6462.0,29.9360594657,6.7110795555,63.6211513799,25.8087703656,30.8487185634,49.5530565903,21.4742069955,0.0,gram
CHITRADURGA,2013,Rabi,23061.0,11545.0,26.0978727043,6.0207446669,82.6799921112,25.9796745846,31.8959304452,47.6597855348,20.016819512,0.0,gram
DAVANGERE,2013,Rabi,1783.0,490.0,28.3558702308,5.8979635382,69.5454754431,24.7481706494,30.6088805372,48.1216677725,19.1834269051,0.0,gram
DHARWAD,2013,Rabi,53045.0,35275.0,26.4360193143,5.5726214478,74.4182157893,24.6257372144,30.4504852658,50.9752021486,20.3372095902,0.0,gram
GADAG,2013,Rabi,84952.0,52781.0,29.5248203615,5.5437948042,62.02665448,24.9433338465,30.6856235538,51.4957683333,19.0774821208,0.0,gram
GULBARGA,2013,Rabi,172556.0,155732.0,26.9465092403,6.9150447425,65.8008338487,26.8769419625,31.0231445747,47.5827586486,18.7208909531,0.0,gram
HASSAN,2013,Rabi,1883.0,1095.0,28.2968996835,5.550545455,63.1176510922,24.844789502,30.5982961962,50.6414995772,19.3633853593,0.0,gram
HAVERI,2013,Rabi,1322.0,525.0,27.094697984,5.6395754875,81.5997324349,26.4723808812,30.845671252,52.2049066931,21.7941297959,0.0,gram
KOLAR,2013,Rabi,14.0,11.0,26.3747794679,5.8888228668,61.0795025782,27.4683550753,31.3899828847,48.3474995297,21.2665320075,0.0,gram
KOPPAL,2013,Rabi,56132.0,32528.0,29.6681915231,6.7682472766,67.6129709495,26.950551543,31.1563663041,47.5205194392,18.4054543483,0.0,gram
MANDYA,2013,Rabi,210.0,159.0,29.5408092751,6.5010768449,81.4148740551,27.352133504,30.4511831424,46.4917249006,19.3125601149,0.0,gram
MYSORE,2013,Rabi,786.0,421.0,27.8272636389,6.9165558229,88.9192355903,26.3707603473,30.5859885114,51.0985732941,20.6013951575,0.0,gram
RAICHUR,2013,Rabi,127854.0,127170.0,28.8757686922,5.9278605371,79.7741566545,27.9091767168,31.8785395996,46.9851398017,20.2157207929,0.0,gram
RAMANAGARA,2013,Rabi,35.0,27.0,26.0329468413,6.9352550121,75.1519971141,25.6678916559,30.3460991965,46.6903017257,19.518637007,0.0,gram
SHIMOGA,2013,Rabi,47.0,36.0,26.6733437547,6.6318703662,89.9459840411,27.8718827801,30.2052987405,50.044267532,18.2167798184,0.0,gram
TUMKUR,2013,Rabi,244.0,185.0,26.6414016315,6.963585165,78.0248274288,25.2017647566,31.3023235429,48.8062733657,19.1926746797,0.0,gram
UTTAR KANNAD,2013,Rabi,13.0,10.0,27.3175591341,6.9450556144,74.4618196219,26.7356412632,30.0082228905,50.675044491,18.7049027475,0.0,gram
YADGIR,2013,Rabi,12194.0,8711.0,26.93362487,6.3601838634,82.04655052,26.7464968022,31.7265355539,51.7655258952,18.427653759,0.0,gram
BAGALKOT,2013,Kharif,2082.0,1454.0,25.7960226127,6.6314331781,51.7546733881,34.7861373224,20.9575956697,5.8948902568,9.2657059862,8.2566944674,groundnut
BANGALORE RURAL,2013,Kharif,228.0,103.0,20.8095118748,6.8548949168,52.8021505304,34.4897401634,23.9848011159,6.7988275129,8.6932446948,11.0696596969,groundnut
BELGAUM,2013,Kharif,34262.0,34339.0,20.7665437467,6.8412060003,60.0839097724,25.2171334819,23.5745651224,5.4932128542,7.1044662587,10.5432704405,groundnut
BELLARY,2013,Kharif,45709.0,56364.0,26.4333289154,6.6271584555,55.3958901836,29.1014757344,23.9234609996,6.1850816054,6.486592707,11.6798431301,groundnut
BENGALURU URBAN,2013,Kharif,48.0,41.0,20.143000183,6.8593068671,70.6297355138,32.288844257,18.1380480718,5.4457669336,7.0615020237,11.9241123346,groundnut
BIDAR,2013,Kharif,363.0,172.0,28.8706778937,6.9516658876,70.4630198296,30.5128940214,22.9937477953,6.9303931868,6.7724685976,11.5079648801,groundnut
BIJAPUR,2013,Kharif,17700.0,12763.0,21.8298350961,6.6664125173,66.3925467336,28.7996448661,24.6746767963,6.3460331672,7.4236659818,11.5091175646,groundnut
CHAMARAJANAGAR,2013,Kharif,15510.0,13821.0,20.9082694579,6.6502026329,73.7897299433,31.2877482174,22.6544693735,6.3082035295,8.5543387916,8.9803400086,groundnut
CHIKBALLAPUR,2013,Kharif,18722.0,16665.0,26.1903425386,6.5658173724,70.4223339206,31.0154871714,24.4643859438,5.8959594622,9.1618048358,8.5534122051,groundnut
CHIKMAGALUR,2013,Kharif,6127.0,4651.0,27.0004174614,6.7125909493,52.5601037901,26.0474835123,18.032571668,6.4298873529,7.9045308296,8.3681424422,groundnut
CHITRADURGA,2013,Kharif,111650.0,79975.0,20.0791765043,6.6252906147,62.9164377317,31.3447663081,18.4596267561,5.6823594027,8.6547081057,10.4875774373,groundnut
DAVANGERE,2013,Kharif,12447.0,12794.0,27.4503311546,6.7536761701,50.8172958737,32.8759279232,24.8139434847,6.2686125511,6.6102038835,9.8034390127,groundnut
DHARWAD,2013,Kharif,36328.0,31958.0,20.2255202236,6.7350936352,62.696854358,31.5729198411,22.1698886565,5.8417049115,9.8878312716,10.2015694088,groundnut
GADAG,2013,Kharif,37982.0,30959.0,20.0051273558,6.6741993955,69.4068294859,32.7422803309,23.691744215,5.2730068952,8.4693822484,11.3272408031,groundnut
GULBARGA,2013,Kharif,1249.0,592.0,24.0435147128,6.85180267,63.920891674,30.6381217312,19.1235572285,5.8247946271,6.3927395283,8.8422553555,groundnut
HASSAN,2013,Kharif,980.0,828.0,20.8625747801,6.7505960173,57.6108658743,31.5617610376,19.898189785,5.0323785653,6.3902375215,9.5909510852,groundnut
HAVERI,2013,Kharif,20418.0,29425.0,26.0883778427,6.9061105286,61.5110743459,28.5415859235,21.0415295512,6.0713990157,6.3865020551,9.0960494046,groundnut
KODAGU,2013,Kharif,7.0,6.0,24.2975759202,6.9070936852,53.8657545322,26.8817175968,24.7313076064,6.3567655333,7.9928476342,10.8661500918,groundnut
KOLAR,2013,Kharif,6733.0,6914.0,24.853054758,6.8487963388,52.1443717132,30.6520251876,19.1966797126,5.6807485602,7.050118775,8.9396217145,groundnut
KOPPAL,2013,Kharif,13048.0,11627.0,26.8666928006,6.8036607425,56.6148577206,30.8865939292,18.1183709061,6.1922271882,7.8857745055,9.5906394045,groundnut
MANDYA,2013,Kharif,1297.0,1030.0,23.8394255401,6.90994525,51.0362339621,28.2460348421,24.2217593215,6.7900296632,6.1106116182,8.9304048191,groundnut
MYSORE,2013,Kharif,2532.0,1710.0,21.3169897113,6.5258435655,67.5823346812,29.7415868224,22.1144432513,5.0237200708,6.0028522436,10.8915599591,groundnut
RAICHUR,2013,Kharif,4165.0,2888.0,20.0823045643,6.9166070682,58.2639073229,28.8744131825,22.2543611081,6.8526651139,6.172107062,11.2103279047,groundnut
RAMANAGARA,2013,Kharif,5588.0,7342.0,21.812176784,6.7270999453,50.2903619657,27.6754284466,18.4160709193,5.6952347105,6.6026872112,11.9783337859,groundnut
SHIMOGA,2013,Kharif,343.0,290.0,22.0481789928,6.5825456441,58.5901805005,26.1559509058,21.1052814527,6.9288835975,7.5007911057,11.8152803735,groundnut
TUMKUR,2013,Kharif,71042.0,35230.0,28.0093704181,6.9224601989,68.0077841243,27.5247316516,20.868429088,5.8960599682,7.0876919149,10.9735002641,groundnut
UTTAR KANNAD,2013,Kharif,176.0,149.0,26.4743139433,6.7587885165,59.1103469062,32.6944151359,20.0047225184,6.8286503301,8.1916278897,9.6370901534,groundnut
YADGIR,2013,Kharif,6246.0,5228.0,20.3249130974,6.9931585107,69.8086748979,31.4174068684,20.5264130972,6.0750443115,9.9608902272,9.5623778494,groundnut
BAGALKOT,2013,Rabi,113387.0,109980.0,31.6009382021,6.3858409423,45.1945386053,28.4284753455,17.0252573132,9.8852633093,19.2840833012,10.2497986523,jowar
BELGAUM,2013,Rabi,97612.0,90042.0,28.7069313698,6.297612789,34.3003077676,29.4265725237,16.2300289053,9.5918678549,19.7324759387,10.8083640623,jowar
BELLARY,2013,Rabi,17618.0,21323.0,31.9426626541,7.4933203766,56.6715592311,26.9346421863,17.3931543809,9.2608163372,20.212416189,11.2022395467,jowar
BENGALURU URBAN,2013,Rabi,21.0,23.0,30.5534079018,7.0568317298,33.5596733308,28.7615052227,17.0146583697,6.4467009359,21.4891230319,8.7868650985,jowar
BIDAR,2013,Rabi,24711.0,20072.0,30.8821180635,6.5796693553,45.5612434766,26.2435784952,17.6889650074,6.3521013706,19.2976514312,8.6124690859,jowar
BIJAPUR,2013,Rabi,165998.0,198542.0,25.1365287801,6.9700060002,41.5264317269,28.0038048299,17.1498513234,7.8922718109,18.3489178839,9.2326105381,jowar
CHIKMAGALUR,2013,Rabi,6725.0,4900.0,31.8884798349,7.0293012194,34.0476701415,25.6132848292,16.052437359,8.9844935674,18.4984383447,10.6151809089,jowar
CHITRADURGA,2013,Rabi,7853.0,3984.0,26.1071301585,6.4710132207,47.2735126003,28.0518568697,17.9944618574,6.5384844403,19.8984742962,9.58006088,jowar
DAVANGERE,2013,Rabi,3068.0,3454.0,29.1094196537,6.8356393286,43.5912742182,29.9187414686,17.7847037217,9.6332300492,21.2781433616,9.881277909,jowar
DHARWAD,2013,Rabi,34759.0,26054.0,30.2478078793,6.32398276,54.6999519147,27.4287701899,17.1674654904,7.7954574989,19.3457741417,10.9055045389,jowar
GADAG,2013,Rabi,61130.0,46401.0,29.2582808229,6.3111897643,32.0902251256,28.4564860794,17.0481178368,8.9669845844,19.5706852278,10.413792727,jowar
GULBARGA,2013,Rabi,229797.0,292750.0,29.9127661117,6.7158021855,46.5830325419,26.4171239368,16.4607486396,9.6888875724,18.3958286929,9.4494064737,jowar
HASSAN,2013,Rabi,313.0,209.0,25.0981962396,7.2407419373,49.7308567004,27.1219842373,16.1266017877,6.205122943,21.5440248202,10.9686201621,jowar
HAVERI,2013,Rabi,23338.0,21506.0,26.9898344796,6.0830051164,42.6599129076,29.8762078659,17.4666192769,6.0272266843,20.4168108384,8.8639299139,jowar
KOPPAL,2013,Rabi,31314.0,25822.0,30.1803517378,6.6900332401,51.5628136916,26.2695734731,17.2350302345,8.2761993267,20.1410304779,9.1327814037,jowar
MYSORE,2013,Rabi,390.0,231.0,30.6657861403,6.5673683463,57.6346777256,27.9974453559,16.5430933,7.4477125456,19.818039335,11.0066874446,jowar
RAICHUR,2013,Rabi,95243.0,133821.0,30.8180389311,6.826088735,38.132694579,26.4968291722,17.3511926151,7.2648939715,20.6557396635,9.516079018,jowar
SHIMOGA,2013,Rabi,25.0,28.0,30.3187506096,6.1404091155,30.3026322342,29.1146046327,16.0087400618,6.6117243456,18.3042534482,11.2084180189,jowar
UTTAR KANNAD,2013,Rabi,2.0,2.0,27.9177769865,6.4737058894,50.8559268362,25.0740253861,17.8290144718,9.7730177279,21.6750633661,9.0859761751,jowar
YADGIR,2013,Rabi,53608.0,71604.0,31.9636666602,6.8747968517,41.2901381862,29.0930201524,17.5038769451,6.0810530875,19.2146044906,9.8254433132,jowar
BAGALKOT,2013,Rabi,1487.0,225.0,21.7846886289,5.7686994861,67.9351748027,20.61080531,30.075835984,22.3653633657,14.7357071178,0.0,linseed
BELGAUM,2013,Rabi,610.0,340.0,23.4251690644,6.6210553379,58.8197499578,20.8183553165,30.5906927752,23.1884310149,17.4259288038,0.0,linseed
BENGALURU URBAN,2013,Rabi,2.0,1.0,25.2228626109,5.1052130946,45.6121061416,20.5314954538,30.374982576,25.1080882413,16.6632992109,0.0,linseed
BIDAR,2013,Rabi,439.0,131.0,24.986185791,5.5034007046,50.5189968261,20.7255597245,30.3578187629,22.6969580895,16.6776911188,0.0,linseed
BIJAPUR,2013,Rabi,1345.0,367.0,23.3154411682,6.9756417345,71.3423488972,20.6911162746,30.8598030589,27.3290632795,16.9191898529,0.0,linseed
CHIKMAGALUR,2013,Rabi,4.0,1.0,22.0857344534,5.1183063887,68.1024881996,20.9871057154,30.2771162531,24.7952277797,16.9204143911,0.0,linseed
DHARWAD,2013,Rabi,81.0,24.0,23.8915251116,5.0195400857,50.2994582645,20.7616113734,30.6470505947,23.7512301357,16.1215685941,0.0,linseed
GADAG,2013,Rabi,252.0,107.0,24.0705226445,6.5152233426,72.4945793149,20.9697778763,30.4149535409,26.8405866183,15.0002837603,0.0,linseed
GULBARGA,2013,Rabi,209.0,62.0,21.2469739559,6.6429566128,74.1269050643,20.2723537233,30.149394226,27.5820513329,15.2467247895,0.0,linseed
HAVERI,2013,Rabi,46.0,14.0,24.6188303381,6.7674720808,54.4693176506,20.2981766283,30.3953586915,22.3432459597,16.4001583345,0.0,linseed
KOPPAL,2013,Rabi,1018.0,358.0,25.0634316776,6.8037416083,53.3665810234,20.3837963498,30.1110735174,26.0798295034,17.5426765421,0.0,linseed
RAICHUR,2013,Rabi,48.0,21.0,25.1563569141,5.8870168549,64.7688951979,20.9053120769,30.4668368236,25.969462724,14.0821974176,0.0,linseed
SHIMOGA,2013,Rabi,2.0,1.0,21.3889197247,6.8437567288,54.75631658,20.1814427149,30.1924604429,22.5982727136,14.0288070979,0.0,linseed
YADGIR,2013,Rabi,8.0,2.0,25.7144704832,5.6431628683,47.9163901727,20.3133891773,30.3364243007,24.5105402233,15.6826537667,0.0,linseed
BAGALKOT,2013,Kharif,51814.0,183308.0,27.4573580538,5.7439475678,93.3779320606,29.6720321655,30.1980692692,17.488853626,41.6462336465,11.2207649944,maize-k
BANGALORE RURAL,2013,Kharif,10622.0,28931.0,28.2795270718,7.4255538132,76.5631500599,28.8465130446,30.1637401943,15.458728273,41.7290652963,9.0749176357,maize-k
BELGAUM,2013,Kharif,120574.0,381092.0,29.3196303895,7.1808212122,79.306508497,25.3658851973,31.9956581974,18.6275422251,43.3841742383,10.7674973445,maize-k
BELLARY,2013,Kharif,80459.0,220977.0,25.479059476,6.6361563581,92.7868910209,25.2909182609,34.61566232,19.9425313799,44.118172032,8.9551646606,maize-k
BENGALURU URBAN,2013,Kharif,907.0,2875.0,28.7117835018,5.9076940107,73.7822595177,26.5833318701,34.1635977815,17.3149446208,45.6226651443,11.9301203138,maize-k
BIDAR,2013,Kharif,2145.0,8359.0,28.037194305,6.3833275916,87.2220561834,27.9243643811,34.676802994,15.0996673924,41.0497564694,10.3044675702,maize-k
BIJAPUR,2013,Kharif,69222.0,249891.0,26.5030426587,6.016858637,100.8900387168,29.3864909496,31.9118284178,15.94773135,45.3815386033,10.9320079462,maize-k
CHAMARAJANAGAR,2013,Kharif,36353.0,133030.0,26.6681838516,5.8778971418,82.5151957583,29.2581591158,33.4038286066,15.652119585,43.8992663556,9.9073264408,maize-k
CHIKBALLAPUR,2013,Kharif,58369.0,210102.0,27.7535131411,6.6361348088,90.7934996831,29.1420039549,34.1132100643,15.7327756758,43.5394242909,11.6851413217,maize-k
CHIKMAGALUR,2013,Kharif,28075.0,72759.0,28.7807195063,6.5877124483,66.3528792677,26.4231411999,34.4400291842,20.2966134466,45.8544805711,9.3895504022,maize-k
CHITRADURGA,2013,Kharif,97736.0,209839.0,26.3743661294,7.4712549957,96.3396217407,25.4945822557,31.1085091108,18.0396670184,41.1640314779,9.5318394444,maize-k
DAVANGERE,2013,Kharif,180515.0,664178.0,29.473355944,7.0250624178,64.0395021788,25.8509555338,32.9521728222,15.8294244284,44.443763385,11.8321243713,maize-k
DHARWAD,2013,Kharif,41375.0,110726.0,26.9640476736,6.6138793065,78.5660832767,26.2613994296,34.8996403374,19.6717437326,44.7382178533,8.6128196763,maize-k
GADAG,2013,Kharif,58627.0,135396.0,28.9389873735,6.0004475996,85.2734224276,28.5315533682,31.5034332009,16.1518115961,43.5877556525,8.3973415212,maize-k
GULBARGA,2013,Kharif,5302.0,13705.0,27.9471261135,6.6388480292,80.5459333539,26.7054813253,33.865295192,15.6665971164,41.9307495061,8.3801488038,maize-k
HASSAN,2013,Kharif,66119.0,218903.0,29.7054802642,7.2576400588,60.1170274525,29.9990691568,34.1677850237,16.5294226164,42.5734344763,11.8071154108,maize-k
HAVERI,2013,Kharif,147684.0,525142.0,29.5430174533,7.4295833629,73.5219122184,25.4776819984,33.0741687642,18.6149488814,40.7731107263,9.6033907877,maize-k
KODAGU,2013,Kharif,2049.0,7936.0,25.571500578,6.5182236285,62.6646240711,26.5004533758,31.2664866955,18.1235339617,43.1286517558,11.2397460049,maize-k
KOLAR,2013,Kharif,420.0,1331.0,25.5203853835,5.8600270924,95.9818415821,29.9139567384,30.9877989521,18.5901506407,45.9529724889,9.4079234324,maize-k
KOPPAL,2013,Kharif,59167.0,212637.0,26.5763038293,6.4642674473,99.258147168,26.0263243461,30.6533347349,17.2438108311,40.3452876485,9.3341657179,maize-k
